ID;STATION CODE;LOCATIONS;STATE;Temp;TempW;DO;DOW;Conductivity;ConductivityW;NI;NIW;WQI;WQI clf
723;2873;IRIL RIVER AT LILONG. UKHRUL;MANIPUR;29;0.69;8.7;0.78;203;0.003;0.52;0.004692244;66.19392377;1
724;2865;JIRI RIVER AT JIRIMUKH JIRIBAM. IMPHAL EAST;MANIPUR;32;0.86;8.2;0.73;120;0.002;0.52;0.004692244;59.79503855;1
725;2866;JIRI RIVER AT JIRI. IMPHAL EAST;MANIPUR;32;0.86;8;0.72;110;0.002;0.52;0.004692244;52.86449246;1
726;1925;KHUGA RIVER (CHURACHANDPUR);MANIPUR;30;0.75;8.4;0.75;213;0.003;0.52;0.004692244;58.77880464;1
727;2877;KHUGA DAM ON KHUGA R. CHURACHANDPUR;MANIPUR;29;0.69;9.4;0.84;174;0.002;0.52;0.004692244;53.00447507;1
729;2878;LOKCHAO RIVER AT BISHNUPUR;MANIPUR;29;0.69;8.1;0.72;162;0.002;0.52;0.004692244;69.81176551;1
730;2867;MAHA RIVER AT CHANDEL;MANIPUR;30;0.75;8.7;0.78;163;0.002;0.52;0.004692244;67.06262377;1
731;2852;MANIPUR AT SEKMAIJAN. THOUBAL;MANIPUR;29;0.69;8.7;0.78;143;0.002;0.52;0.004692244;60.86930377;1
732;2857;MANIPUR RIVER AT THOUBAL;MANIPUR;30;0.75;9.2;0.83;208;0.003;0.52;0.004692244;58.47200899;1
733;2879;ETHAI BARRAGE ON MANIPUR R AT BISHNUPUR;MANIPUR;29;0.69;8.3;0.74;158;0.002;0.52;0.004692244;65.41595159;1
736;2858;NAMBUL RIVER AT SAMUSANG.IMPHAL WEST;MANIPUR;29;0.69;8.2;0.73;109;0.001;0.52;0.004692244;66.96993855;1
737;2859;SINGDA DAM AT NAMBUL. IMPHAL WEST;MANIPUR;28;0.64;11.1;1;131;0.002;0.52;0.004692244;64.36325681;1
738;2860;NAMBUL AT NAOREMTHONG. IMPHAL WEST;MANIPUR;29;0.69;7.4;0.66;116;0.002;0.52;0.004692244;65.5184342;1
739;2880;NAMBUL RIVER AT BISHNUPUR;MANIPUR;28;0.64;8.2;0.73;112;0.002;0.52;0.004692244;65.03237855;1
742;2854;THOUBAL R AT PHADOM. THOUBAL;MANIPUR;29;0.69;8.9;0.8;221;0.003;0.52;0.004692244;58.14772986;1
743;2856;THOUBAL RIVER AT YAIRIPOK. THOUBAL;MANIPUR;30;0.75;9.3;0.83;193;0.003;0.52;0.004692244;61.53084203;1
744;2870;THOUBAL  AT SHONG KONG. UKHRUL;MANIPUR;28;0.64;9.1;0.82;217;0.003;0.52;0.004692244;71.45921594;1
746;2872;THOUBAL AT LITAN. UKHRUL;MANIPUR;29;0.69;8.7;0.78;176;0.003;0.52;0.004692244;60.05532377;1
747;2855;WANGJING AT HEIROK. THOUBAL;MANIPUR;30;0.75;8.1;0.72;199;0.003;0.52;0.004692244;61.21530551;1
748;2876;WANGJING RIVER AT WANGJING. THOUBAL;MANIPUR;30;0.75;8.2;0.73;170;0.002;0.52;0.004692244;62.46009855;1
749;3383;BUGI RIVER AT MIBANPARA. SOUTH GARO HILLS;MEGHALAYA;25;0.47;7.7;0.69;95;0.001;2.67;0.024473273;53.41062;1
750;3384;BUGI AT DALU. SOUTH GARO HILLS;MEGHALAYA;25;0.47;7.6;0.68;92;0.001;2.41;0.022081148;60.01372029;1
752;1632;GANOL RIVER TURA;MEGHALAYA;24;0.42;7.6;0.68;93;0.001;2.89;0.026497378;65.73508029;1
760;3382;MANDA RIVER (DUDHAI RIVER) AT WAGAISI. EAST GARO HILLS;MEGHALAYA;25;0.47;7.3;0.65;72;0.001;1.65;0.015088785;58.61120783;1
765;3367;NONBAH RIVER AT NANGSTOIN MARKE. WEST KHASI HILLS;MEGHALAYA;16;-0.03;6.4;0.57;61;0.001;3.88;0.035605852;66.30102377;1
768;1633;SIMSANG RIVER WILLIAMNAGAR;MEGHALAYA;24;0.42;7.9;0.71;93;0.001;5.02;0.046094397;59.66999942;1
770;3354;UMIAM MAWPHLANG RIVER AT UMTYNGNGAR. EAST KHASI HILLS;MEGHALAYA;18;0.08;7.9;0.71;46;0.001;2.72;0.024933297;51.51263275;1
773;3350;UMKHEN AT WAHKDAIT;MEGHALAYA;19;0.14;7.2;0.64;49;0.001;2.86;0.026221364;52.20760812;1
786;3366;UMTREW RIVER AT UMRAN. RINAN BHOI;MEGHALAYA;22;0.31;7.6;0.68;51;0.001;2.6;0.023829239;54.24709362;1
788;3374;WAH BLEI AT SHDADDKHAR. WEST KHASI HILLS;MEGHALAYA;20;0.19;7.7;0.69;49;0.001;3.89;0.035697856;52.43470667;1
789;2050;TLAWNG UPSTREAM AIZAWL;MIZORAM;24;0.42;6.5;0.58;297;0.004;0.13;0.001104057;55.51455681;1
790;2051;TLAWNG DOWNSTREAM AIZAWL;MIZORAM;24;0.42;6.3;0.56;287;0.004;0.14;0.001196062;56.81084406;1
791;2052;TUIRIAL UPPER CATCHMENT;MIZORAM;24;0.42;6.5;0.58;375;0.006;0.17;0.001472077;53.14513014;1
793;1403;GUMTI AT U/S SOUTH TRIPURA;TRIPURA;28;0.64;6.6;0.59;165;0.002;0.52;0.004692244;72.62362986;1
802;2464;DAMANGANGA AT D/S OF M/S SURAT BEVERAGES. VILLAGE DADRA. SILVASSA;DAMAN. DIU. DADRA NAGAR HAVELI;27.1;0.59;6.8;0.61;227;0.003;0.52;0.004692244;73.55899394;1
805;1150;DAMANGANGA AT KACHIGAON U\S AT GIDC WIER;GUJARAT;27.6;0.62;7.1;0.63;212;0.003;0.84;0.007636397;53.88842174;1
844;2676;MUCHKUNDI RIVER AT WAKED NEAR M/S ASAHI INDIA GLASS LTD. WAKED. LANJA. RATNAGIRI;MAHARASHTRA;27.9;0.63;6.8;0.61;350;0.005;1.99;0.018216947;74.78259594;1
848;2686;PATALGANGA RIVER AT VYAL PUMP HOUSE. VYAL. KHALAPUR. RAIGAD;MAHARASHTRA;26.9;0.58;6.8;0.61;129;0.002;0.86;0.007820407;74.07394928;1
849;2687;PATALGANGA RIVER AT KHALAPUR PUMPING STATION. KHALAPUR. RAIGAD;MAHARASHTRA;26.8;0.57;6.7;0.6;130;0.002;0.75;0.006808354;74.40864957;1
854;2701;SAVITRI JACKWELL AT UPSA KENDRE. NANGALWADI. MAHAD. RAIGAD;MAHARASHTRA;26.4;0.55;6.7;0.6;274;0.004;2.04;0.018676971;70.93064957;1
866;2164;VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.;MAHARASHTRA;24.8;0.46;6.7;0.6;215;0.003;0.83;0.007544392;74.21733623;1
867;2713;VASHISTI AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL AT KHERDI. RATNAGIRI. ;MAHARASHTRA;26.2;0.54;6.7;0.6;204;0.003;0.77;0.006992364;74.21209623;1
868;2714;VASHISTI AT U/S OF POPHALI NR KONPHANSAWANE BRIDGE;MAHARASHTRA;25.3;0.49;6.9;0.61;205;0.003;0.93;0.00846444;68.87317565;1
873;2286;R AYROOR AT AYROOR BRIDGE;KERALA;29.3;0.71;6.3;0.56;95;0.001;0.99;0.009016469;66.69745739;1
876;1154;CHALAKUDY AT PULICKALKANANDAVU;KERALA;26.6;0.56;6.5;0.58;101;0.001;0.47;0.00423222;59.40399014;1
881;2295;R CORAPUZHA AT KANAYANKODE;KERALA;26;0.53;5.6;0.5;12769;0.194;0.41;0.003680191;73.15973275;1
883;2287;R ITHIKKARA AT ITHIKKARA;KERALA;26.5;0.56;6.1;0.54;248;0.004;0.66;0.005980311;59.4037113;1
884;1566;KADALUNDY AT THIRURANGADY;KERALA;28.4;0.66;6;0.53;94;0.001;0.13;0.001104057;55.27127159;1
885;2293;R KADALUNDI AT HAJIRAPPALLY;KERALA;28.8;0.68;6.5;0.58;76;0.001;0.08;0.000644033;60.96131014;1
890;1571;KARINGODE AT KAKKADAVU;KERALA;28;0.64;7.2;0.64;54;0.001;0.25;0.002208115;56.24164812;1
894;2291;R KEECHERI AT VADAKKANCHERY BRIDGE;KERALA;28.6;0.67;5.4;0.48;80;0.001;0.27;0.002392124;59.10032;1
896;1569;R KUPPAM AT THALIPARAMBA;KERALA;28.3;0.66;6.6;0.59;12768;0.194;0.13;0.001104057;56.77476986;1
900;2285;R MAMOM AT MAMOM BRIDGE;KERALA;28.5;0.67;7.8;0.7;119;0.002;0.87;0.007912411;60.48461304;1
901;1340;MANIMALA  AT KALLOOPARA.;KERALA;26.6;0.56;7.3;0.65;54;0.001;0.41;0.003680191;57.79201449;1
902;1384;MANIMALA AT THONDRA. KERALA;KERALA;26.8;0.57;7;0.62;104;0.001;0.49;0.00441623;54.24306203;1
903;2307;R MANJESWAR AT BAJRAKKARA BR.;KERALA;28;0.64;6;0.53;92;0.001;0.38;0.003404177;68.31596493;1
904;1339;MEENACHIL AT KIDANGOOR. KERALA;KERALA;26.2;0.54;6.8;0.61;48;0.001;0.44;0.003956206;62.58344928;1
905;2304;R MOGRAL AT MOGRAL BR.;KERALA;28.5;0.67;5.6;0.5;20455;0.311;0.58;0.005244273;64.62633942;1
906;43;MUVATTAPUZHA AT VETTIKKATTUMUKKU. KERALA;KERALA;26.5;0.56;7;0.62;56;0.001;0.43;0.003864201;63.71144203;1
908;1570;R NEELASWARAM AT HOSDURG;KERALA;29.3;0.71;6.2;0.55;15362;0.234;0.39;0.003496182;73.01684435;1
909;1563;R NEYYAR AT AMARAVILA. KERALA;KERALA;27;0.58;7.3;0.65;62;0.001;0.95;0.00864845;57.60965449;1
910;2284;R NEYYAR AT ARUVIPURAM;KERALA;27.3;0.6;7.6;0.68;59;0.001;0.65;0.005888306;53.03149362;1
913;1341;PAMBA AT THAKAZHY. KERALA;KERALA;27.8;0.63;6.7;0.6;76;0.001;1.21;0.011040574;52.2937829;1
915;17;PERIYAR NEAR ALWAYENANELOOR;KERALA;27.5;0.61;5.6;0.5;943;0.014;0.4;0.003588187;69.99001942;1
916;18;PERIYAR AT KALADY. KERALA;KERALA;26.3;0.54;7.4;0.66;38;0;0.26;0.00230012;51.43556754;1
917;1338;PERIYAR AT SEWAGE DISCHARGE POINT. KERALA;KERALA;27;0.58;6.7;0.6;43;0;0.3;0.002668139;68.81942957;1
918;2333;RIVER PERIYAR AT MUPPATHADAM;KERALA;27.4;0.61;7.1;0.63;48;0.001;0.36;0.003220167;68.15744174;1
921;2336;R PERIYAR AT PURAPPALLIKAVU;KERALA;27.3;0.6;6.8;0.61;995;0.015;0.24;0.00211611;53.76078261;1
923;2303;R PULLUR AT PULLUR BR.;KERALA;27.8;0.63;6.2;0.55;44;0.001;0.21;0.001840096;55.85644435;1
924;2290;R PUZHACKAL AT PUZHACKAL BRIDGE;KERALA;28.4;0.66;4.5;0.39;77;0.001;0.34;0.003036158;59.12959594;1
925;2299;R RAMAPURAM AT RAMAPURAM BRIDGE;KERALA;28.8;0.68;4;0.35;19279;0.293;0.03;0.00018401;65.42373739;1
926;2305;R SHRIYA AT ANGADIMOGARU;KERALA;28.8;0.68;7;0.62;69;0.001;0.12;0.001012053;57.6151087;1
928;2292;R THIRUR AT THALAKKADATHUR BRIDGE;KERALA;28;0.64;4.6;0.4;98;0.001;0.11;0.000920048;55.50684232;1
930;1442;VAMANAPURAM. KERALA;KERALA;28.8;0.68;7.1;0.63;51;0.001;0.78;0.007084368;61.97902174;1
931;1448;NAGAVALLI AT THOTAPALLI REGULATOR. A.P.;ANDHRA PRADESH;27.6;0.62;6.2;0.55;371;0.005;1.62;0.01481277;59.26970435;1
932;2352;RIVER VAMSHADHARA. KALINGAPATNAM.VIZIANAGARAM;ANDHRA PRADESH;27.6;0.62;6.2;0.55;316;0.005;2.41;0.022081148;64.53885768;1
933;1444;KALI AT D/S WEST COAST PAPER MILL. KARNATAKA;KARNATAKA;28.3;0.66;7.3;0.65;241;0.004;1.17;0.010672555;64.95778783;1
934;2780;KALI AT U/S OF WCPM. DANDELI. KARNATAKA;KARNATAKA;27.5;0.61;7.7;0.69;121;0.002;0.64;0.005796301;61.25829333;1
935;1894;KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI;KARNATAKA;30.5;0.78;6.5;0.58;64;0.001;2.6;0.023829239;58.63439014;1
936;1892;NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT;KARNATAKA;29.5;0.72;6.9;0.61;57;0.001;1.28;0.011684608;54.09876232;1
947;1685;ARASALAR RIVER KARAIKAL REGION. PONDICHERRY;PONDICHERRY;26.8;0.57;6.5;0.58;729;0.011;0.65;0.005888306;72.39909014;1
953;1159;TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM.TAMILNADU;TAMIL NADU;24;0.42;7.4;0.66;104;0.001;0.09;0.000736038;60.96098087;1
973;2624;MARKANDA U/S KALA AMB;HIMACHAL PRADESH;22.3;0.32;8.2;0.73;316;0.005;0.48;0.004324225;53.93346522;1
975;2625;MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA;HIMACHAL PRADESH;22.8;0.35;8.3;0.74;304;0.004;0.51;0.004600239;51.73911826;1
977;2948;RIVER BANDI AT HEMAWAS DAM. PALI. RAJASTHAN;RAJASTHAN;26.9;0.58;5.1;0.45;657;0.01;0.26;0.00230012;74.95028754;1
980;2875;BARAK RIVER AT N.H. 53. TAMENGLONG DISTT.. MANIPUR;MANIPUR;26;0.53;5.1;0.45;17;0;0.52;0.004692244;63.2393542;1
982;1424;IMPHAL AT MAHABALI. MANIPUR;MANIPUR;21.8;0.29;5.9;0.52;164;0.002;0.52;0.004692244;61.27627855;1
983;1457;IMPHAL AT KOIRENGEI. MANIPUR;MANIPUR;22.3;0.32;6.1;0.54;141;0.002;0.52;0.004692244;63.74422464;1
984;1627;IMPHAL AT KIYAMGI. MANIPUR;MANIPUR;22.3;0.32;5.6;0.5;427;0.006;0.52;0.004692244;62.76521942;1
985;1628;IMPHAL AT MINUTHONG;MANIPUR;22.3;0.32;4.7;0.41;527;0.008;0.52;0.004692244;69.77774203;1
987;2862;IMPHAL AT SAMUROU. IMPHAL WEST;MANIPUR;23;0.36;6.8;0.61;160;0.002;0.52;0.004692244;52.57719594;1
988;2864;IMPHAL AT SEKMAI. IMPHAL EAST;MANIPUR;23;0.36;7;0.62;47;0.001;0.52;0.004692244;57.57620203;1
989;2874;IRANG RIVER AT TAMENGLONG;MANIPUR;23;0.36;7.3;0.65;116;0.002;0.52;0.004692244;64.86362116;1
990;1458;IRIL AT PORAMPET. MANIPUR;MANIPUR;22;0.31;5.5;0.49;179;0.003;0.52;0.004692244;64.87134638;1
991;1624;IRIL AT LILONG. MANIPUR;MANIPUR;22.3;0.32;4.7;0.41;220;0.003;0.52;0.004692244;74.02016203;1
992;2863;IRIL RIVER AT KANGLA SIPHAI. IMPHAL EAST. MANIPUR;MANIPUR;27;0.58;4.9;0.43;180;0.003;0.52;0.004692244;62.53578812;1
994;1925;KHUGA RIVER (CHURACHANDPUR);MANIPUR;23;0.36;5.8;0.51;249;0.004;0.52;0.004692244;63.40072551;1
995;2877;KHUGA DAM ON KHUGA RIVER. CHURACHANDPUR. MANIPUR;MANIPUR;23;0.36;6.2;0.55;182;0.003;0.52;0.004692244;62.51245768;1
996;1926;KHUJAIROK. MOREH (CHANDEL DIST.);MANIPUR;22.7;0.34;5.5;0.49;356;0.005;0.52;0.004692244;71.88222638;1
997;2878;LOKCHAO RIVER AT BISHNUPUR. MANIPUR;MANIPUR;23;0.36;5.1;0.45;190;0.003;0.52;0.004692244;69.5820742;1
1000;2879;MANIPUR RIVER AT ETHAI BARRAGE ON MANIPUR RIVER AT BISHNUPUR;MANIPUR;23.5;0.39;5.6;0.5;165;0.002;0.52;0.004692244;58.42013942;1
1003;2858;NAMBUL RIVER AT SAMUSANG (U.K. ROAD). DISTT. IMPHAL WEST;MANIPUR;22.5;0.33;5.5;0.49;118;0.002;0.52;0.004692244;72.06282638;1
1007;1927;SEKMAI RIVER. KAKCHING (THOUBAL DIST.);MANIPUR;22.7;0.34;5.4;0.48;211;0.003;0.52;0.004692244;62.73893333;1
1008;2853;THOUBAL RIVER AT MAPITHEL DAM. DISTT. THOUBAL. MANIPUR;MANIPUR;26;0.53;6;0.53;231;0.003;0.52;0.004692244;65.04985159;1
1010;2856;THOUBAL RIVER AT YAIRIPOK. DISTT. THOUBAL. MANIPUR;MANIPUR;22.5;0.33;5.7;0.5;261;0.004;0.52;0.004692244;66.71557246;1
1013;2855;WANGJING RIVER AT HEIROK. DISTT. THOUBAL. MANIPUR;MANIPUR;22.5;0.33;5.1;0.45;170;0.002;0.52;0.004692244;71.3430142;1
1015;1632;GANOL RIVER TURA. MEGHALAYA;MEGHALAYA;24.4;0.44;7.8;0.7;139;0.002;0.56;0.005060263;58.98779971;1
1018;1633;SIMSANG RIVER WILLIAMNAGAR;MEGHALAYA;25.2;0.48;7.8;0.7;136;0.002;0.52;0.004692244;58.14176638;1
1023;2053;TUIRIAL LOWER CATCHMENT;MIZORAM;23.3;0.38;6.8;0.61;286;0.004;0.11;0.000920048;51.02650928;1
1024;1403;GUMTI AT U/S SOUTH TRIPURA;TRIPURA;28.4;0.66;6.6;0.59;149;0.002;0.52;0.004692244;73.09188986;1
1032;2464;DAMANGANGA at D/s of M/s Surat Beverages. Dadra;DAMAN & DIU;30.1;0.76;6.6;0.59;492;0.007;3.6;0.033029718;67.97221452;1
1033;2465;DAMANGANGA AT NAROLI BRIDGE. SILVASSA;DAMAN & DIU;30.3;0.77;6.2;0.55;359;0.005;3.67;0.033673751;71.75805568;1
1034;2466;DAMANGANGA AT VILLAGE NAMDHA. VAPI;DAMAN & DIU;29.8;0.74;5.8;0.51;8757;0.133;10.45;0.096052995;74.43382351;1
1055;2271;SAL PAZORKHONI. CUNCOLIM (NR CULVERT MARGAONAN CANACONA N.H.);GOA;29;0.69;6.2;0.55;77;0.001;0.46;0.004140215;56.69329768;1
1056;2273;SAL NEAR HOTEL LEELA MOBOR. CAVELOSSIM;GOA;29.5;0.72;6.2;0.55;67;0.001;0.61;0.005520287;52.27783768;1
1062;2654;BHATSA AT U/S OF LIBERTY OIL MILLS. SATNEL. SHAHAPUR. THANE;MAHARASHTRA;27;0.58;7.4;0.66;77;0.001;0.23;0.002024105;69.95994754;1
1070;2676;MUCHKUNDI AT WAKED NEAR M/S ASAHI INDIA GLASS LTD. WAKED. LANJA. RATNAGIRI;MAHARASHTRA;28.5;0.67;7.4;0.66;254;0.004;0.15;0.001288067;73.36374087;1
1080;2701;SAVITRI JACKWELL AT UPSA KENDRE. NANGALWADI. MAHAD. RAIGAD;MAHARASHTRA;22.3;0.32;7.1;0.63;185;0.003;0.63;0.005704297;62.71550174;1
1081;2702;SAVITRI RIVER AT SHEDAV DOH. MAHAD.RAIGAD;MAHARASHTRA;22;0.31;6.7;0.6;1439;0.022;1.47;0.013432699;69.40642957;1
1082;2703;SAVITRI AT DADLI BRIDGE. DADLI. MAHAD. RAIGADH;MAHARASHTRA;22;0.31;6.6;0.59;185;0.003;0.3;0.002668139;68.64271652;1
1083;2704;SAVITRI AT MUTHAVALI VILLAGE. MAHAD. RAIGADH;MAHARASHTRA;22;0.31;6.7;0.6;3521;0.053;1.02;0.009292483;74.11090957;1
1092;2164;VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.;MAHARASHTRA;27.6;0.62;6.9;0.61;119;0.002;0.42;0.003772196;65.33001565;1
1093;2713;VASHISHTI AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL. KHERDI. RATNAGIRI;MAHARASHTRA;27.6;0.62;6.8;0.61;116;0.002;1.33;0.012144632;70.28989594;1
1094;2714;VASHISHTI AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE. CHIPLUN. RATNAGIRI;MAHARASHTRA;27.3;0.6;7;0.62;118;0.002;0.5;0.004508234;67.46481536;1
1095;17;PERIYAR NEAR ALWAYENANELOOR;KERALA;27.4;0.61;5.2;0.46;453;0.007;0.38;0.003404177;66.94464058;1
1096;18;PERIYAR AT KALADY;KERALA;27.3;0.6;7.2;0.64;35;0;0.24;0.00211611;54.00313478;1
1097;20;CHALIYAR AT KOOLIMADU;KERALA;26;0.53;7;0.62;62;0.001;0.44;0.003956206;51.43059536;1
1100;43;MUVATTAPUZHA AT VETTIKKATTUMUKKU;KERALA;28.1;0.64;6.7;0.6;62;0.001;0.46;0.004140215;55.9471629;1
1101;1154;CHALAKUDY AT PULICKALKANANDAVU;KERALA;28.2;0.65;6.5;0.58;118;0.002;0.52;0.004692244;54.26665681;1
1103;1156;PAMBA AT CHENGANNUR;KERALA;28;0.64;6.6;0.59;49;0.001;0.56;0.005060263;53.15542319;1
1104;1207;KABBANI AT MUTHANKARA;KERALA;24.3;0.43;6.8;0.61;67;0.001;0.4;0.003588187;61.52395594;1
1105;1208;BHAVANI AT ELACHIVAZHY;KERALA;25.8;0.52;7.3;0.65;104;0.001;0.44;0.003956206;52.95463449;1
1106;1338;PERIYAR AT SEWAGE DISCHARGE POINT;KERALA;27.8;0.63;6.5;0.58;39;0;0.26;0.00230012;57.90071014;1
1107;1339;MEENACHIL AT KIDANGOOR;KERALA;26.3;0.54;7.2;0.64;45;0.001;0.46;0.004140215;62.42142812;1
1108;1340;MANIMALA  AT KALLOOPARA;KERALA;28.5;0.67;7.4;0.66;65;0.001;0.56;0.005060263;53.97218754;1
1110;1342;ACHENKOIL AT THUMPAMON;KERALA;27.6;0.62;6.6;0.59;57;0.001;0.37;0.003312172;51.96364986;1
1111;1384;MANIMALA AT THONDRA;KERALA;28.1;0.64;7.1;0.63;84;0.001;0.66;0.005980311;67.11936174;1
1113;1443;ACHENKOIL AT CHENNITHULA;KERALA;28.1;0.64;5.4;0.48;100;0.001;0.42;0.003772196;57.49722;1
1114;1563;AMARAVILA;KERALA;26.6;0.56;7;0.62;66;0.001;0.45;0.004048211;51.5612287;1
1121;1570;HOSDURG;KERALA;28.4;0.66;6.2;0.55;12342;0.188;0.27;0.002392124;70.70786435;1
1122;1571;KAKKADAVU.  KERALA;KERALA;27.1;0.59;7.5;0.67;53;0.001;0.31;0.002760144;74.67312725;1
1123;1572;PADIYATHADKA;KERALA;28.5;0.67;7.6;0.68;62;0.001;0.63;0.005704297;74.26570696;1
1127;2286;R AYROOR AT AYROOR BRIDGE;KERALA;26.9;0.58;5.3;0.47;109;0.001;0.66;0.005980311;61.50002696;1
1128;2287;R ITHIKKARA AT ITHIKKARA;KERALA;28.6;0.67;6.3;0.56;1392;0.021;0.85;0.007728402;51.72649072;1
1131;2290;PUZHACKAL AT PUZHACKAL BRIDGE;KERALA;29;0.69;4.2;0.37;93;0.001;0.56;0.005060263;63.89513014;1
1132;2291;R KEECHERI AT VADAKKANCHERY BRIDGE;KERALA;28.8;0.68;5.1;0.45;88;0.001;0.63;0.005704297;66.50966087;1
1133;2292;R THIRUR AT THALAKKADATHUR BRIDGE;KERALA;27.8;0.63;5.3;0.47;4912;0.075;0.11;0.000920048;52.95281362;1
1134;2293;R KADALUNDI AT HAJIRAPPALLY;KERALA;28.5;0.67;6.9;0.61;84;0.001;0.08;0.000644033;51.84438232;1
1143;2302;NEELASWARAM AT NAMBIARKAL DAM;KERALA;28.8;0.68;6.3;0.56;2759;0.042;0.22;0.0019321;74.54435072;1
1144;1448;NAGAVALLI AT THOTAPALLI REGULATOR;ANDHRA PRADESH;28;0.64;6.5;0.58;312;0.005;2.41;0.022081148;59.59755681;1
1145;2352;VAMSHADHARA. KALINGAPATNAM. VIZIANAGARAM;ANDHRA PRADESH;27.4;0.61;6.4;0.57;203;0.003;3.34;0.030637593;61.89300377;1
1153;2425;RIVER KERANDI(INTAKE WELL OF NALCO REFINARY. HAL. SUNABEDA);ODISHA;25.3;0.49;6.7;0.6;132;0.002;0.32;0.002852148;68.41865623;1
1159;2445;MAHE RIVER;PONDICHERRY;28;0.64;6.3;0.56;425;0.006;0.52;0.004692244;55.17598872;1
1162;1161;TAMBIRAPARANI AT TIRUNELVELI. COLLECTORATE.;TAMILNADU;27.3;0.6;6.6;0.59;119;0.002;0.33;0.002944153;65.91079652;1
1163;1162;TAMBIRAPARANI AT MURAPPANADU;TAMILNADU;28.4;0.66;6.9;0.61;236;0.003;0.25;0.002208115;55.81058899;1
1164;1328;TAMBIRAPARANI AT PAPPANKULAM;TAMILNADU;26.8;0.57;7;0.62;73;0.001;0.4;0.003588187;51.88918203;1
1166;1330;TAMBIRAPARANI AT ARUMUGANERI;TAMILNADU;28.4;0.66;6.9;0.61;385;0.006;0.13;0.001104057;63.40412899;1
1169;3027;TAMBIRAPARANI AT SRIVAIKUNTAM. D/S OF SK ANAICUT. TIRUNELVELI;TAMILNADU;29;0.69;6.9;0.61;308;0.005;0.49;0.00441623;58.81922899;1
1170;3028;TAMBIRAPARANI AT VELLAKOIL. TIRUNELVELI;TAMILNADU;25;0.47;6.8;0.61;247;0.004;1.84;0.016836876;57.45949594;1
1171;3029;TAMBIRAPARANI AT SIVALAPERI. CONFLUENCE POINT OF KUTTRALAM FALLS. D/S OF PALAYAMKOTTAI. TIRUNELVELI;TAMILNADU;25;0.47;6.6;0.59;359;0.005;0.59;0.005336277;59.74664319;1
1181;1719;GAGGAR D/S HANUMANGARH NEAR 2 KNJ NAI ABADI. MAKKASR. ;RAJASTHAN;34.5;1;4.9;0.43;510;0.008;0.35;0.003128163;74.88846145;1
1191;1717;KODRA DAM. MOUNT ABU. ;RAJASTHAN;21.3;0.27;5.2;0.46;465;0.007;0.59;0.005336277;58.65416058;1
1192;2624;MARKANDA U/S KALA AMB;HIMACHAL PRADESH;22.1;0.31;7.8;0.7;410;0.006;0.1;0.000828043;64.63008638;1
1193;2625;MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA;HIMACHAL PRADESH;22.33;0.32;6.7;0.6;396;0.006;0.15;0.001288067;71.32352957;1
1194;1871;MARKANDA AT PAONTA. DISTT. SIRMOUR. H.P.;HIMACHAL PRADESH;21.5;0.28;8;0.72;403;0.006;0.1;0.000828043;58.29963246;1
1196;1457;IMPHAL AT KOIRENGEI. MANIPUR;MANIPUR;22;0.31;5.67;0.5;153;0.002;0.52;0.004692244;63.33575855;1
1197;1458;IRIL AT PORAMPET. MANIPUR;MANIPUR;24;0.42;6;0.53;300;0.004;0.52;0.004692244;64.66961159;1
1198;1624;LILONG. MANIPUR;MANIPUR;23;0.36;6.15;0.55;234;0.003;0.52;0.004692244;71.47432116;1
1201;1627;KIYAMGI. MANIPUR;MANIPUR;24;0.42;5.48;0.48;180;0.003;0.52;0.004692244;74.85416377;1
1207;1633;SIMSANG RIVER WILLIAMNAGAR;MIZORAM;25;0.47;8.23;0.74;143;0.002;3.55;0.032569694;57.09693246;1
1208;2050;TLAWNG UPSTREAM AIZAWL;MIZORAM;22;0.31;6.6;0.59;210;0.003;0.52;0.004692244;55.54669986;1
1209;2051;TLAWNG DOWNSTREAM AIZAWL;MIZORAM;22;0.31;6.8;0.61;220;0.003;0.52;0.004692244;59.55067594;1
1210;2052;TUIRIAL UPPER CATCHMENT;MIZORAM;23;0.36;6.8;0.61;317;0.005;0.52;0.004692244;51.11607594;1
1212;1403;GUMTI AT U/S SOUTH TRIPURA;tripura;28;0.64;6.5;0.58;146;0.002;0.52;0.004692244;72.13221681;1
1220;2462;DAMANGANGA VAPI WEIR.VAPI. DAMAN;DAMAN. DIU. DADRA NAGAR HAVELI;30;0.75;6.6;0.59;371;0.005;4.1;0.037629957;74.06666119;1
